source,target,weight
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,2011.30508398
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1007.09042265
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,737.8431409135696
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,350.9677562424246
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,445.35624815
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,439.69227810781075
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,384.96273188233465
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,271.60262005978876
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,270.1645646440303
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,235.92669770999998
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,139.48949156529918
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,185.08865743995588
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0xe1908adc8c63529287da7438997e6a77b00a713f,766.3756173896893
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x8bf80903ff8b4f10e2189d3345f14c30a9016458,342.7193714210351
0x1_0xdb09782a7a3bc41b3dd1b9b0c31d141dcfa44ab1,0x1_0x2c329a424704bfc4fec19a3a3fbcbfaa4f534e4f,2681.3617975853995
0x1_0xe4c48a79cf07d894833f049f3dec640130a7b067,0x1_0x94506af384b96d86a9a69dbea7d7b4662cf22770,160075.42898947597
0x1_0xe25e044d1b59caf7c4bd7f7e2d7065d20292aa77,0x1_0xb75458ed9159f9996aa69dd7cb8e2e760a56a757,67790.43526088672
0x1_0xb43432ec513e5902bedeaa22595cefc529519e39,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,14.585911233013368
0x1_0x6cfcb3bfab3fa2bf390bcfff069313e3a3cd431b,0x1_0x2df677d852f7c03837afd12dec6397d449a296fb,13.042514948339825
0x1_0x94111d59edd7c5fe81850b5e156eeedc4b86676b,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,23.094842363174752
0x1_0x94111d59edd7c5fe81850b5e156eeedc4b86676b,0x1_0xadeb5a75f3fad068cc46384a4d4b7a7e01fedb2f,47.50698273288944
0x1_0xb655a9ecee1dd4eee62dcb4c2b42a7e2fab63a51,0x1_0xd817b6064d839581a7d6eca7a29444b5db6241d0,30873.320685206996
0x1_0xb655a9ecee1dd4eee62dcb4c2b42a7e2fab63a51,0x1_0xadeb5a75f3fad068cc46384a4d4b7a7e01fedb2f,966.459087
0x1_0xb655a9ecee1dd4eee62dcb4c2b42a7e2fab63a51,0x1_0xce35272bbb53d2ceea27f50fd8a0212706385496,2127.07933734
0x1_0xb655a9ecee1dd4eee62dcb4c2b42a7e2fab63a51,0x1_0x7ea9169ee826912139ed845ce865823753659829,247.13544797041502
0x1_0xb655a9ecee1dd4eee62dcb4c2b42a7e2fab63a51,0x1_0x50000058358691325338eb7b787d4c3f39e60005,359.478855
0x1_0xd56353e0bdc41ad232f9d11109868703c1e2b2b9,0x1_0x0000000002a70a5a249ba633db4ee5fc9f90d611,300.5939944382993
0x1_0xd56353e0bdc41ad232f9d11109868703c1e2b2b9,0x1_0xbf1d7156b196107fc4bf2967ae5e8384d6f1d569,1007.9681971547204
0x1_0x36d023d3bb82b3ee3bca30701f2c61329572b688,0x1_0x809c32ce14545bfbb853f86ab7c155446faa9edc,70414.88159466062
0x1_0xe1762d007f7c13423ca615beb70585ccc0bd0621,0x1_0x93fca0c5cfdd3085e4c15c8a78a0266a0cdbfdf4,15.85438869005898
0x1_0x42a1dfb3842f4b3f77b0a7fa987148b34eae6592,0x1_0x92fade2c2abc54693bad834817f4e39085c84f9c,2071.989651610664
0x1_0x42a1dfb3842f4b3f77b0a7fa987148b34eae6592,0x1_0x162890ebd0e645813525ac0b43c7125cdd8723d6,4090.0052785533935
0x1_0x137a494f19cf7823b0b7b124cbf0cee2b5ed4191,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,1024.2998065295594
0x1_0x137a494f19cf7823b0b7b124cbf0cee2b5ed4191,0x1_0x54870bfc2b65fc4a4766e60aeccf50537fc48241,554.7457932319772
0x1_0x137a494f19cf7823b0b7b124cbf0cee2b5ed4191,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,620.5519050805572
0x1_0xf9b1ffc74901c2f6a06d4dc03b2fa3aa20e77d7a,0x1_0x4347621b7b9e96a3896fd0b6243b4fa20e3a37fa,790.1886305523105
0x1_0x086f305e93878eb4ce813e747583fb3a6cf7650b,0x1_0x54870bfc2b65fc4a4766e60aeccf50537fc48241,760.6709267098678
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0x5a3235750138863849dec769f590b67832b8a2df,1916.7320989042726
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0x5a3235750138863849dec769f590b67832b8a2df,6004.942462830113
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0x5a3235750138863849dec769f590b67832b8a2df,1576.6852253799934
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0x5a3235750138863849dec769f590b67832b8a2df,394.67710503359064
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,7118.865349081745
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0xe000008459b74a91e306a47c808061dfa372000e,7671.8615817179625
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0xe000008459b74a91e306a47c808061dfa372000e,3836.195939009662
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0xe000008459b74a91e306a47c808061dfa372000e,969.0185856319159
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0x3714bd6bc20a4b630fee237c90d597b136409d2a,2496.252416727442
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0xadeb5a75f3fad068cc46384a4d4b7a7e01fedb2f,788.5249181692042
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0xadeb5a75f3fad068cc46384a4d4b7a7e01fedb2f,197.30185753307347
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0xadeb5a75f3fad068cc46384a4d4b7a7e01fedb2f,90.94005787408747
0x1_0xd257e2011c32578d02714e2dc40ee2e7d481028c,0x1_0x44e6507c26f9058071f8f9e3eff3fc1b1774e3fa,30205.14159959709
0x1_0xa06405f8c1767119eefd169da987e90a2f729041,0x1_0x24b63323a9693d36507eff7ddd50636cd816d3c9,3.1236576
0x1_0xa06405f8c1767119eefd169da987e90a2f729041,0x1_0x24b63323a9693d36507eff7ddd50636cd816d3c9,1.22742315
0x1_0x7f466a008c48b0a49ba384177007db8aa252d88a,0x1_0xa0000da7787c864dcea5247a35aac1a3476d000a,22.907777779999996
0x1_0xb5d41db2001c48eb39e4d7cb0624892b44344b43,0x1_0xc1382b3053f25c4a87088007db3eaff3898fb5f3,26.215010821999996
0x1_0xfa7512dc9764f0953a817752fce230a3db399e79,0x1_0x200006e7e5deb90008b031c8f7719da4c90f0002,301.72414604299996
0x1_0x6e849a1d6433506b2f36f808c05be1d907f2d9c3,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,378.33037039513187
0x1_0x4fdc025f10e75fb8673258c007c3b762bc0eddb0,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,320.02742388435007
0x1_0x749da3b1ca18f020f1454a9c813f62b5aa823264,0x1_0x0c71594b60dddaaa598fc613ec4040542b49384c,346.46979132499945
0x1_0x749da3b1ca18f020f1454a9c813f62b5aa823264,0x1_0x3d012c8e23961985bbb9708718709c99e7de3aac,238.26867010849705
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0xcb587d69d3efcd1f1ae2eb6fdd63711a7aea1090,6972.512287740999
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x0000000002a70a5a249ba633db4ee5fc9f90d611,261.987969243
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x0000000002a70a5a249ba633db4ee5fc9f90d611,449.03133251236704
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,527.833341935
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,492.10041908222826
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,295.7281078045777
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,204.84754107631397
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,122.50029891306423
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0xdaf211344fe49b22bc737764dfbe957a07baad27,937.0996403020732
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x808b754c23818d0d6cba690d2c88fb808a60a0b1,1738.86095780799
0x1_0x9b9e9ff33edbe8da3007b3588c5072d824b2cc35,0x1_0x808b754c23818d0d6cba690d2c88fb808a60a0b1,881.341843356
0x1_0x863800f11dc57184de2106693bc5e11868ed666c,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,13448.53832460606
0x1_0x863800f11dc57184de2106693bc5e11868ed666c,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,716.4499822925719
0x1_0x863800f11dc57184de2106693bc5e11868ed666c,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,395.7973380246
0x1_0x863800f11dc57184de2106693bc5e11868ed666c,0x1_0xd9f23208b18910acb917681df206fe0b4f52d229,6039.97813848
0x1_0x5fe089bfb7117cfa68b736a42b3d42fbbca97f62,0x1_0x8e6cf3734bc9f1262ea6688bdb5b29bbb5acbac1,49.4721528508554
0x1_0x82f84dd384809380e4da20506354ac81382c2c5d,0x1_0x14c07a5f107a9d15a6c2d0c131dcb3933386503e,37.52618844082392
0x1_0x82f84dd384809380e4da20506354ac81382c2c5d,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,16.166012640845064
0x1_0x82f84dd384809380e4da20506354ac81382c2c5d,0x1_0xe0cc7649f7dafcf2afcd02ebd63db6eed911fbec,65.896259691
0x1_0x43ceda18f8b0b983b24b17abdfbd526473426dcd,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,32.44303388609957
0x1_0x43ceda18f8b0b983b24b17abdfbd526473426dcd,0x1_0x6e7c90c493f253f574887bfc9731b151125a723f,54.1156
0x1_0x43ceda18f8b0b983b24b17abdfbd526473426dcd,0x1_0x08b0874834744ddd2569349a081482c5544dc076,47.86594549771173
0x1_0xfb77327e169a95a08e4a22d6184a7db72fbc6958,0x1_0xc992ba8e05f470e2c26314da438ac3714d002d40,166.074888988693
0x1_0xda1ccb40d292e822f0b2b3c350e606de0e3d39d7,0x1_0xd8bbc45fce78521c4c96ef27721a6d42cb9fb568,124.78645770554542
0x1_0x963dc3b5a1f24df5f9a48471cee239b77a30cfbc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,33.36307065625106
0x1_0x963dc3b5a1f24df5f9a48471cee239b77a30cfbc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,25.971951394104394
0x1_0x963dc3b5a1f24df5f9a48471cee239b77a30cfbc,0x1_0x3520484355a69de270a4cd4283abfdfc70968e90,172.4012703410522
0x1_0x963dc3b5a1f24df5f9a48471cee239b77a30cfbc,0x1_0x35d042c9bcc90cfb6cd934717b42c425048bcabc,4021.3641237127163
0x1_0x963dc3b5a1f24df5f9a48471cee239b77a30cfbc,0x1_0x3101cbc9d002087d4decbbea6178ad1cfae94163,689.6049490050722
0x1_0xb4220290a3db774f2270e5f0d050cddfc1343902,0x1_0x5df4fb15ff0c92084c470abb24e7aa379c3ff954,139.52562395948968
0x1_0x49f37709ec3f43821fe9b73ecae23c954dc10284,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,32.893669745536585
0x1_0x40ce8057b49ce0d16cecb5b2ba39a8e55322b34f,0x1_0x800003d078a74670f7d9c9088356f729ac120008,0.9434223
0x1_0x40ce8057b49ce0d16cecb5b2ba39a8e55322b34f,0x1_0x7ea9169ee826912139ed845ce865823753659829,1.3294195
0x1_0x40ce8057b49ce0d16cecb5b2ba39a8e55322b34f,0x1_0x3d012c8e23961985bbb9708718709c99e7de3aac,4.4677014
0x1_0x47bfa9730836b95f7b13074babcea2f7fbdd4d68,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,53.520898322707865
0x1_0x47bfa9730836b95f7b13074babcea2f7fbdd4d68,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,27.004243601950304
0x1_0xc0acef1857acc3763baa108fb70efb4eebc479bb,0x1_0xf0002be189396b07b0ff1d5ee5f457f61e5c9129,755.7158498889999
0x1_0xc0acef1857acc3763baa108fb70efb4eebc479bb,0x1_0x5d93ee78d80db7824fd77f09d1bc142b7507ddcf,669.6382336086789
0x1_0xc0acef1857acc3763baa108fb70efb4eebc479bb,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1324.9738592620438
0x1_0xc0acef1857acc3763baa108fb70efb4eebc479bb,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1138.538636717281
0x1_0xc0acef1857acc3763baa108fb70efb4eebc479bb,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,700.5783587299999
0x1_0xc0acef1857acc3763baa108fb70efb4eebc479bb,0x1_0xc5d128232d8b6d7d25d0ba2b5c1155bd746647ed,684.2435546735207
0x1_0x4043806f2d2bd98dcdfab0a4477528ebe1c4c0c8,0x1_0x0000000002a70a5a249ba633db4ee5fc9f90d611,237.84389729099996
0x1_0x4043806f2d2bd98dcdfab0a4477528ebe1c4c0c8,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,215.19536238199996
0x1_0xfc82bd95078ec7329ed165981ee05591b6a65765,0x1_0x08b0874834744ddd2569349a081482c5544dc076,26.790165477010415
0x1_0x9d0ddf73322ece2bbdd79c47fb308538e981a7f3,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,567.6357694639054
0x1_0x9d0ddf73322ece2bbdd79c47fb308538e981a7f3,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,468.692701
0x1_0x9d0ddf73322ece2bbdd79c47fb308538e981a7f3,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,499.21564500454394
0x1_0x9d0ddf73322ece2bbdd79c47fb308538e981a7f3,0x1_0x8fbfa4de0a401499c65bbf3d01519c489c45a1dc,681.5588149369999
0x1_0x50b079a748ff5ba241dfabd9e395dba8194f0535,0x1_0x550429dafb673162a7c6d176c378f61d9810b41f,45.760959505922806
0x1_0xf9f9b69be42f3ec8cafae25aae942d04bb39acc4,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,10.184668882614943
0x1_0xf9f9b69be42f3ec8cafae25aae942d04bb39acc4,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,20.091491335138524
0x1_0x4fa6e8446728be2ca23c5f921321c137eb1a740a,0x1_0x2d353917e7bbc43d756443601fee7ebbf0003571,237.2848751626051
0x1_0xc9bfc5dc206bbdcf14a286e29eb4a55dcd325794,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,837.539107386821
0x1_0xc9bfc5dc206bbdcf14a286e29eb4a55dcd325794,0x1_0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,385.95971796270476
0x1_0xc9bfc5dc206bbdcf14a286e29eb4a55dcd325794,0x1_0xd8bbc45fce78521c4c96ef27721a6d42cb9fb568,846.1197109491732
0x1_0xc9bfc5dc206bbdcf14a286e29eb4a55dcd325794,0x1_0x1b26c5ab59105955668bc588830e847f6e475a8a,1440.4118166183996
0x1_0xd7f512719e5c9566dbb8b2049cba08472a580198,0x1_0xa000071d5b7f57fb5c3bc7a6b6d75c57d73d000a,26.824314897018763
0x1_0xd7f512719e5c9566dbb8b2049cba08472a580198,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,53.22050699125762
0x1_0xe135b0f5696e72009dbdcc283ff8de0161b787e8,0x1_0x23a104a5f0f67e1be6a959ccfa62c358654e0454,1718.6809997868759
0x1_0xe135b0f5696e72009dbdcc283ff8de0161b787e8,0x1_0x5a3235750138863849dec769f590b67832b8a2df,2643.116170112888
0x1_0xe135b0f5696e72009dbdcc283ff8de0161b787e8,0x1_0x5c280af6cc13383c2c5ce93b1168deb62d48feb7,9100.721655170735
0x1_0x303b106a15b83cfa5ed359ce34864f5d0be021f0,0x1_0x468549bff616f1454d55d2175eb979bf81b82711,806.536185758293
0x1_0x303b106a15b83cfa5ed359ce34864f5d0be021f0,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,77.2078197139519
0x1_0x303b106a15b83cfa5ed359ce34864f5d0be021f0,0x1_0xb35177fcd26bdb74744d78110290aa9af0de7436,249.15586017211368
0x1_0x303b106a15b83cfa5ed359ce34864f5d0be021f0,0x1_0xf0000376376ec16c18f5e94fd5d04b0e766e000f,88.52019274901963
0x1_0x303b106a15b83cfa5ed359ce34864f5d0be021f0,0x1_0x1b26c5ab59105955668bc588830e847f6e475a8a,302.13526010598866
0x1_0x303b106a15b83cfa5ed359ce34864f5d0be021f0,0x1_0x7801548e2bbd500ff50fbeaa34bf64c2be719f83,403.98240908771714
0x1_0x5daa350dcbd7770e1f9b31ed3cef10127099e766,0x1_0xe000008459b74a91e306a47c808061dfa372000e,33734.71361448297
0x1_0x5daa350dcbd7770e1f9b31ed3cef10127099e766,0x1_0x1f11c059be2c4a0df01f583c76c78f5ea78ecaef,58.923309002694275
0x1_0x65b6d8337233b7052e39488ce4a040ceabe15ce0,0x1_0x3520484355a69de270a4cd4283abfdfc70968e90,260.36775
0x1_0x502ce3d7e2c3ce29356046c4cdd3507f0c75a3d5,0x1_0x331d6e1a2f6386e3e8fec4dab259473ad1a2fbef,457.131078356
0x1_0x8ae928cb080aa43a50393cd08de208ef2b1bb86a,0x1_0x331d6e1a2f6386e3e8fec4dab259473ad1a2fbef,102.1725273899217
0x1_0x8ae928cb080aa43a50393cd08de208ef2b1bb86a,0x1_0xa000071d5b7f57fb5c3bc7a6b6d75c57d73d000a,3.553484380524
0x1_0x8ae928cb080aa43a50393cd08de208ef2b1bb86a,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,225.60903692380379
0x1_0x8ae928cb080aa43a50393cd08de208ef2b1bb86a,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,140.37410406315956
0x1_0x8ae928cb080aa43a50393cd08de208ef2b1bb86a,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,31.604851426602
0x1_0x2db98d6507f14615cd9b9b287d8109328b6dc209,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,575.068043467407
0x1_0x2db98d6507f14615cd9b9b287d8109328b6dc209,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1946.124509897374
0x1_0x2db98d6507f14615cd9b9b287d8109328b6dc209,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,975.660748
0x1_0x2db98d6507f14615cd9b9b287d8109328b6dc209,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,488.02200048674
0x1_0x2db98d6507f14615cd9b9b287d8109328b6dc209,0x1_0x8fbfa4de0a401499c65bbf3d01519c489c45a1dc,2025.1045945232959
0x1_0x2db98d6507f14615cd9b9b287d8109328b6dc209,0x1_0xdbcad2fab15ea2884f0fefbe5d4b12f3fedcce3e,1025.19969
0x1_0x20ac2c094c6f923c6e7b5f7f96e386e5b3206262,0x1_0x7000049a822f439d23bdde80e5a2f5ddb5570007,0.9974583630283735
0x1_0x49a2a95b0e748a4f5a1bd62bec45aac146950931,0x1_0xf0000376376ec16c18f5e94fd5d04b0e766e000f,2.988898160841188
0x1_0x49a2a95b0e748a4f5a1bd62bec45aac146950931,0x1_0x9000075b6bf12da229be2ab3f89d680070710009,4.188264114212362
0x1_0x49a2a95b0e748a4f5a1bd62bec45aac146950931,0x1_0x7000049a822f439d23bdde80e5a2f5ddb5570007,1.4944491129744077
0x1_0x01d35e1cbc52ce7599b5e3a70b6e2f595f534106,0x1_0x331d6e1a2f6386e3e8fec4dab259473ad1a2fbef,301.5825067
0x1_0x01d35e1cbc52ce7599b5e3a70b6e2f595f534106,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,170.43620385999998
0x1_0x01d35e1cbc52ce7599b5e3a70b6e2f595f534106,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,91.31283182
0x1_0x8b897b961b94a9b3dc15676b3ae27a901bba0dc4,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,85.98974471295534
0x1_0x8b897b961b94a9b3dc15676b3ae27a901bba0dc4,0x1_0x0e1e1fde4b509104fe9b40df7ab925c0d831a8ac,170.27765132142372
0x1_0x57766aa55b59371027e5e64a692be2b55c16fc45,0x1_0x162890ebd0e645813525ac0b43c7125cdd8723d6,7477.212154499819
0x1_0x9776c82c8a4e9a388829cf4bd78d3cc7b25e09f3,0x1_0x3101cbc9d002087d4decbbea6178ad1cfae94163,316.07509690049284
0x1_0xa6a22bf9285f2b549caa0a8a49eb7ea9dfd8d03e,0x1_0x000076a33ef6a2027f01f73f7dbb122a8f31f61d,207455.177952522
0x1_0xa6a22bf9285f2b549caa0a8a49eb7ea9dfd8d03e,0x1_0x3120b1b853847baf44f51c00e51bdadfb44f0656,414469.73963495094
0x1_0x87246d341be37a9633072c633e40dc239d1a7a64,0x1_0xffff14106945bcb267b34711c416aa3085b8865f,153752.65969763696
0x1_0xedfd621e4af2ecaf83872502b8cee424ab498972,0x1_0xd8e60a861eed01ab06fb7fea0edc3a9d3ddf97d0,2153.3787875599996
